sciName,tiplabel,GENUS,FAMILY,ORDER,MSW3_sciName_matched,genes,extinct.,samp,BM,BodyMass_imp.,BM_SourceDB,BM_Method,BM_Ref,latCat,latMids,Lat_centroid,Lon_centroid,lat_min,lat_max,lon_min,lon_max
Eptesicus_chiriquinus,Eptesicus_chiriquinus_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_chiriquinus,1,0,sampled,0.0113,FALSE,FS2016,Reported,Bulletin_of_the_American_Musem_of_Natural_History_237:_1-219_(1998),1,3.825286,7.873939313,-72.68275439,-3.884664,11.535236,-82.62504,-61.0736
Eptesicus_diminutus,Eptesicus_diminutus_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_diminutus,5,0,sampled,0.006,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-13.077964,-21.33621762,-52.29832915,-36.056064,9.900136,-71.0893,-39.1353
Eptesicus_dimissus,Eptesicus_dimissus_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_dimissus,2,0,sampled,0.015,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,18.255836,27.43334342,84.42209866,8.711836,27.799836,83.8088,99.5571
Eptesicus_floweri,Eptesicus_floweri_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_floweri,0,0,imputed,0.0067,FALSE,FS2016,Assumed_isometric_based_on_forearm_length,Annals_and_Magazine_of_Natural_History__7_7:_45-46_(1901),1,14.2296365,15.20608849,17.38397486,11.151319,17.307954,-8.099676,34.913289
Eptesicus_furinalis,Eptesicus_furinalis_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_furinalis,6,0,sampled,0.0077,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,-6.916364,-9.364147415,-61.08833162,-37.421264,23.588536,-105.701,-34.7901
Eptesicus_fuscus,Eptesicus_fuscus_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_fuscus,30,0,sampled,0.0165,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,31.081136,38.4891943,-98.84101466,1.948836,60.213436,-126.583588,-59.4204
Eptesicus_gobiensis,Eptesicus_gobiensis_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_gobiensis,3,0,sampled,0.01,FALSE,FS2016,Assumed_isometric_based_on_forearm_length,"Smith_AT,_Xie_Y,_Hoffmann_RS,_Lunde_D,_MacKinnon_J,_Wilson_DE,_Wozencraft_WD._A_Guide_to_the_Mammals_of_China_(2008)",2,40.900486,41.32074854,88.07828801,31.583936,50.217036,65.3992,112.3053
Eptesicus_guadeloupensis,Eptesicus_guadeloupensis_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_guadeloupensis,0,0,imputed,0.0166,FALSE,FS2016,Assumed_isometric_based_on_forearm_length,Occasional_Papers_of_the_Museum_of_Texas_Tech_University_34:_1-7_(1975),1,16.232136,16.23022548,-61.57328041,15.947436,16.516836,-61.8072,-61.169
Eptesicus_hottentotus,Eptesicus_hottentotus_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_hottentotus,2,0,sampled,0.03,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-16.9961605,-23.09657978,25.35209901,-33.507057,-0.485264,12.5335,36.7755
Eptesicus_innoxius,Eptesicus_innoxius_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_innoxius,0,0,imputed,0.0084,FALSE,FS2016,Assumed_isometric_based_on_forearm_length,"Eisenberg_JF,_Redford_KH_Mammals_of_the_Neotropics_(Volume_3_):_The_Central_Neotropics:_Ecuador,_Peru,_Bolivia,_Brazil_(2000)",1,-5.214264,-5.138399187,-79.54766831,-9.830564,-0.597964,-81.3267,-77.6694
Eptesicus_isabellinus,Eptesicus_isabellinus_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,NA,2,0,sampled,0.052068276,TRUE,NA,NA,NA,2,34.9224915,NA,NA,28.473857,41.371126,-11.152751,15.42572
Eptesicus_japonensis,Eptesicus_japonensis_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_japonensis,0,0,imputed,0.0101,FALSE,FS2016,As_relative_of_suggested_similar_size,"Ohdachi_SD,_Ishibashi_I,_Iwasa_MA,_Saitih_T._The_Wild_Mammals_of_Japan._(2009)",2,36.553136,36.29335457,138.2682672,35.254436,37.851836,136.6814,139.7637
Eptesicus_kobayashii,Eptesicus_kobayashii_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_kobayashii,0,0,imputed,0.010980083,TRUE,NA,NA,NA,2,38.3466185,NA,NA,37.415283,39.277954,125.522781,127.170891
Eptesicus_lobatus,Eptesicus_lobatus_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,NA,0,0,imputed,0.011143324,TRUE,NA,NA,NA,2,48.4818885,NA,NA,48.259623,48.704154,38.533211,39.806887
Eptesicus_nasutus,Eptesicus_nasutus_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_nasutus,1,0,sampled,0.0079,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,23.782336,22.24527607,51.51683322,12.591336,34.973336,38.9462,71.1466
Eptesicus_nilssonii,Eptesicus_nilssonii_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_nilssonii,5,0,sampled,0.0104,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,56.1868725,56.33514291,60.7646854,41.392307,70.981438,4.949536,155.921259
Eptesicus_pachyomus,Eptesicus_pachyomus_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,NA,3,0,sampled,0.016156992,TRUE,NA,NA,NA,2,28.71273,NA,NA,24.405377,33.020083,49.842349,74.338874
Eptesicus_pachyotis,Eptesicus_pachyotis_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_pachyotis,0,0,imputed,0.0083,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,30.069936,33.81024125,100.08772,19.141936,40.997936,85.2593,107.095848
Eptesicus_platyops,Eptesicus_platyops_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_platyops,0,0,imputed,0.021,FALSE,FS2016,Assumed_isometric_based_on_forearm_length,Zeitchrift_für_Saugertierkunde_50:240-241_(1985),1,8.9631205,8.139559697,-0.718284392,3.38565,14.540591,-14.114455,8.779352
Eptesicus_serotinus,Eptesicus_serotinus_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_serotinus,6,0,sampled,0.0229,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,37.9504805,41.34297715,45.51887267,18.141577,57.759384,-13.876324,122.000441
Eptesicus_tatei,Eptesicus_tatei_VESPERTILIONIDAE_CHIROPTERA,Eptesicus,VESPERTILIONIDAE,CHIROPTERA,Eptesicus_tatei,0,0,imputed,0.0125,FALSE,FS2016,Reported,"Corbet_GB,_Hill_JE._The_Mammals_of_the_Indomalayan_Region_(1992)",2,27.165636,27.16564752,88.17608548,26.984836,27.346436,87.9953,88.3569
Equus_africanus,Equus_africanus_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,NA,6,0,sampled,325,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,15.7377925,14.15019226,40.3780552,8.247702,23.227883,33.252949,48.426475
Equus_caballus,Equus_caballus_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,Equus_caballus,31,0,sampled,250,FALSE,EltonTraits2014,Reported,Ref_117,NA,NA,NA,NA,NA,NA,NA,NA
Equus_capensis,Equus_capensis_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,NA,0,1,imputed,287.5264256,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equus_ferus,Equus_ferus_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,NA,31,0,sampled,250,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,43.706313,NA,NA,39.413413,47.999213,88.283546,106.359282
Equus_grevyi,Equus_grevyi_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,Equus_grevyi,7,0,sampled,407.9998,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,2.8244175,3.552068817,39.82990982,-3.924643,9.573478,36.223934,40.516769
Equus_hemionus,Equus_hemionus_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,Equus_hemionus,5,0,sampled,230,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,34.392721,42.36738252,97.39521207,22.367178,46.418264,34.571619,112.097241
Equus_kiang,Equus_kiang_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,Equus_kiang,5,0,sampled,275,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,33.5495015,34.45214677,88.90886307,27.340821,39.758182,74.611399,102.665548
Equus_neogeus,Equus_neogeus_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,NA,0,1,imputed,298.1279674,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equus_ovodovi,Equus_ovodovi_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,NA,4,1,sampled,227.13,FALSE,FS2016,As_relative_of_suggested_similar_size,The_species_was_misidentified_as_Equus_hydruntinus_until_genetic_studies_were_made,NA,NA,NA,NA,NA,NA,NA,NA
Equus_quagga,Equus_quagga_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,Equus_quagga,5,0,sampled,276,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-11.9797965,-13.67384687,29.87952574,-30.910389,6.950796,11.879382,40.677775
Equus_zebra,Equus_zebra_EQUIDAE_PERISSODACTYLA,Equus,EQUIDAE,PERISSODACTYLA,Equus_zebra,6,0,sampled,286.9987,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-25.864118,-22.97879352,16.41091431,-34.522126,-17.20611,12.065855,30.070006
Eremitalpa_granti,Eremitalpa_granti_CHRYSOCHLORIDAE_AFROSORICIDA,Eremitalpa,CHRYSOCHLORIDAE,AFROSORICIDA,Eremitalpa_granti,5,0,sampled,0.0261,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-27.995232,-28.05686683,16.6755048,-33.278396,-22.712068,14.408498,18.887758
Eremodipus_lichtensteini,Eremodipus_lichtensteini_DIPODIDAE_RODENTIA,Eremodipus,DIPODIDAE,RODENTIA,Eremodipus_lichtensteini,11,0,sampled,0.051,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,42.093867,41.48830321,62.48789181,37.349682,46.838052,53.083972,78.42117
Eremoryzomys_polius,Eremoryzomys_polius_CRICETIDAE_RODENTIA,Eremoryzomys,CRICETIDAE,RODENTIA,NA,2,0,sampled,0.0605,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-6.198064,-6.067151095,-78.34761218,-7.145964,-5.250164,-79.0082,-77.669518
Erethizon_dorsatum,Erethizon_dorsatum_ERETHIZONTIDAE_RODENTIA,Erethizon,ERETHIZONTIDAE,RODENTIA,Erethizon_dorsatum,29,0,sampled,7.0853,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,48.8870365,51.54331112,-109.3483502,26.938279,70.835794,-160.441752,-55.615242
Erignathus_barbatus,Erignathus_barbatus_PHOCIDAE_CARNIVORA,Erignathus,PHOCIDAE,CARNIVORA,Erignathus_barbatus,13,0,sampled,280,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,63.9435325,71.50727,-0.259052584,44.396029,83.491036,-180,180
Erinaceus_amurensis,Erinaceus_amurensis_ERINACEIDAE_EULIPOTYPHLA,Erinaceus,ERINACEIDAE,EULIPOTYPHLA,Erinaceus_amurensis,6,0,sampled,0.8,FALSE,FS2016,Reported,"Smith_AT,_Xie_Y,_Hoffmann_RS,_Lunde_D,_MacKinnon_J,_Wilson_DE,_Wozencraft_WD._A_Guide_to_the_Mammals_of_China_(2008)",2,39.940436,39.7461388,120.5510253,24.815936,55.064936,103.188,137.9847
Erinaceus_concolor,Erinaceus_concolor_ERINACEIDAE_EULIPOTYPHLA,Erinaceus,ERINACEIDAE,EULIPOTYPHLA,Erinaceus_concolor,15,0,sampled,0.719,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,36.559236,38.38486457,39.21071754,30.007636,43.110836,26.064,53.5208
Erinaceus_europaeus,Erinaceus_europaeus_ERINACEIDAE_EULIPOTYPHLA,Erinaceus,ERINACEIDAE,EULIPOTYPHLA,Erinaceus_europaeus,29,0,sampled,0.771,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,52.439586,53.03245555,13.14469352,36.000336,68.878836,-28.8319,42.8773
Erinaceus_roumanicus,Erinaceus_roumanicus_ERINACEIDAE_EULIPOTYPHLA,Erinaceus,ERINACEIDAE,EULIPOTYPHLA,Erinaceus_roumanicus,6,0,sampled,0.745,FALSE,FS2016,Reported,"Aulagnier_S,_Haffner_P,_Mitchell-Jones_AJ,_Moutou_F,_Zima,_J._The_Mammals_of_Europe,_North_Africa_and_the_Middle_East_(2009)",2,47.895136,51.88095026,43.17964701,34.925136,60.865136,10.659,81.6083
Eropeplus_canus,Eropeplus_canus_MURIDAE_RODENTIA,Eropeplus,MURIDAE,RODENTIA,Eropeplus_canus,0,0,imputed,0.235,FALSE,FS2016,Assumed_isometric_based_on_head-body_length,Nowak_RM._Walker's_mammals_of_the_world_(1999),1,-2.192964,-2.093004388,119.9478839,-3.184164,-1.201764,119.1526,120.5769
Erophylla_bombifrons,Erophylla_bombifrons_PHYLLOSTOMIDAE_CHIROPTERA,Erophylla,PHYLLOSTOMIDAE,CHIROPTERA,Erophylla_bombifrons,1,0,sampled,0.0143,FALSE,FS2016,Assumed_isometric_based_on_forearm_length,Natural_History_Museum_The_University_of_Kansas_29:1-47_(2003),1,18.778536,18.83855281,-70.75746898,17.605936,19.951136,-74.4786,-65.5921
Erophylla_sezekorni,Erophylla_sezekorni_PHYLLOSTOMIDAE_CHIROPTERA,Erophylla,PHYLLOSTOMIDAE,CHIROPTERA,Erophylla_sezekorni,9,0,sampled,0.0158,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,22.311036,21.38610939,-78.80018031,17.703536,26.918536,-84.9574,-74.0063
Erythrocebus_patas,Erythrocebus_patas_CERCOPITHECIDAE_PRIMATES,Erythrocebus,CERCOPITHECIDAE,PRIMATES,Erythrocebus_patas,13,0,sampled,8.09,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,8.027061,10.87644536,12.3976947,-3.882218,19.93634,-17.521901,38.462425
Eschrichtius_robustus,Eschrichtius_robustus_ESCHRICHTIIDAE_CETARTIODACTYLA,Eschrichtius,ESCHRICHTIIDAE,CETARTIODACTYLA,Eschrichtius_robustus,28,0,sampled,28500,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,46.157758,NA,NA,19.91748,72.398036,-179.995768,180
Eubalaena_australis,Eubalaena_australis_BALAENIDAE_CETARTIODACTYLA,Eubalaena,BALAENIDAE,CETARTIODACTYLA,Eubalaena_australis,27,0,sampled,23000,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,-40.406183,-48.64600811,10.79059081,-68.631287,-12.181079,-180,180
Eubalaena_glacialis,Eubalaena_glacialis_BALAENIDAE_CETARTIODACTYLA,Eubalaena,BALAENIDAE,CETARTIODACTYLA,Eubalaena_glacialis,4,0,sampled,23000,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,47.1115135,49.17041826,-31.15612885,22.624849,71.598178,-97.395271,23.048769
Eubalaena_japonica,Eubalaena_japonica_BALAENIDAE_CETARTIODACTYLA,Eubalaena,BALAENIDAE,CETARTIODACTYLA,Eubalaena_japonica,9,0,sampled,23000,FALSE,FS2016,As_relative_of_suggested_similar_size,Based_on_Molecular_Ecology_9:_1793–1802_(2000)_the_separation_into_species_appaer_to_be_entirely_bsed_on_geography_and_genetics,2,45.406834,51.74100586,36.141848,24.422005,66.391663,-180,180
Euchoreutes_naso,Euchoreutes_naso_DIPODIDAE_RODENTIA,Euchoreutes,DIPODIDAE,RODENTIA,Euchoreutes_naso,12,0,sampled,0.0241,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),2,40.7515755,40.50032054,92.55552096,35.58935,45.913801,75.516928,108.185467
Euderma_maculatum,Euderma_maculatum_VESPERTILIONIDAE_CHIROPTERA,Euderma,VESPERTILIONIDAE,CHIROPTERA,Euderma_maculatum,3,0,sampled,0.0157,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),0,36.476636,38.66943326,-111.9789436,20.729036,52.224236,-120.2512,-99.7408
Eudiscoderma_thongareeae,Eudiscoderma_thongareeae_VESPERTILIONIDAE_CHIROPTERA,Eudiscoderma,VESPERTILIONIDAE,CHIROPTERA,NA,0,0,imputed,0.155672689,TRUE,NA,NA,NA,1,5.80125,NA,NA,5.800278,5.802222,101.826944,101.832196
Eudiscopus_denticulus,Eudiscopus_denticulus_VESPERTILIONIDAE_CHIROPTERA,Eudiscopus,VESPERTILIONIDAE,CHIROPTERA,Eudiscopus_denticulus,0,0,imputed,0.005,FALSE,FS2016,Reported,Francis_CM._A_Guide_to_the_Mammals_of_Southeast_Asia_(2008),1,16.5645485,13.84684416,103.9780607,11.281381,21.847716,95.7283,107.5676
Eudorcas_albonotata,Eudorcas_albonotata_BOVIDAE_CETARTIODACTYLA,Eudorcas,BOVIDAE,CETARTIODACTYLA,NA,0,0,imputed,25,FALSE,FS2016,Reported,"Wilson_DE,_Mittermeier_RA._Handbook_of_the_Mammals_of_the_World_–_Volume_2_(2011)",1,7.088686,6.914509717,32.6054688,4.844036,9.333336,30.8048,34.8617
Eudorcas_rufifrons,Eudorcas_rufifrons_BOVIDAE_CETARTIODACTYLA,Eudorcas,BOVIDAE,CETARTIODACTYLA,Eudorcas_rufifrons,4,0,sampled,26.9998,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,14.167936,13.31469012,12.5077857,8.939736,19.396136,-16.6981,37.2313
Eudorcas_rufina,Eudorcas_rufina_BOVIDAE_CETARTIODACTYLA,Eudorcas,BOVIDAE,CETARTIODACTYLA,Eudorcas_rufina,0,0,imputed,40,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),NA,NA,NA,NA,NA,NA,NA,NA
Eudorcas_thomsonii,Eudorcas_thomsonii_BOVIDAE_CETARTIODACTYLA,Eudorcas,BOVIDAE,CETARTIODACTYLA,Eudorcas_thomsonii,2,0,sampled,20.4998,FALSE,FS2016,Reported,Ecological_Archives_E084-094_(2003),1,-2.022314,-2.688406657,35.88516882,-5.263264,1.218636,32.6969,38.1983
Eulemur_albifrons,Eulemur_albifrons_LEMURIDAE_PRIMATES,Eulemur,LEMURIDAE,PRIMATES,Eulemur_albifrons,12,0,sampled,2.3,FALSE,FS2016,Reported,Garbutt_N._Mammals_of_Madagascar_a_Complete_Guide_(2007),1,-16.118414,-15.40338556,49.69711987,-17.963764,-14.273064,48.9607,50.48378
Eulemur_cinereiceps,Eulemur_cinereiceps_LEMURIDAE_PRIMATES,Eulemur,LEMURIDAE,PRIMATES,Eulemur_cinereiceps,1,0,sampled,1.92,FALSE,FS2016,Reported,American_Journal_of_Physical_Anthropology_145:_55-66_(2007),0,-22.797952,-22.50984325,47.17420377,-23.533203,-22.062701,46.92837,47.745
Eulemur_collaris,Eulemur_collaris_LEMURIDAE_PRIMATES,Eulemur,LEMURIDAE,PRIMATES,Eulemur_collaris,4,0,sampled,2.375,FALSE,FS2016,Reported,Garbutt_N._Mammals_of_Madagascar_a_Complete_Guide_(2007),0,-24.0668335,-23.93229639,46.94312991,-25.101903,-23.031764,46.3795,47.2853
Eulemur_coronatus,Eulemur_coronatus_LEMURIDAE_PRIMATES,Eulemur,LEMURIDAE,PRIMATES,Eulemur_coronatus,6,0,sampled,1.65,FALSE,FS2016,Reported,Garbutt_N._Mammals_of_Madagascar_a_Complete_Guide_(2007),1,-12.6416155,-12.83254192,49.35699521,-13.320264,-11.962967,48.9627,49.8421
Eulemur_flavifrons,Eulemur_flavifrons_LEMURIDAE_PRIMATES,Eulemur,LEMURIDAE,PRIMATES,NA,10,0,sampled,2.119980766,TRUE,NA,NA,NA,1,-14.343287,-14.37286714,48.06150619,-14.617204,-14.06937,47.692532,48.538084
Eulemur_fulvus,Eulemur_fulvus_LEMURIDAE_PRIMATES,Eulemur,LEMURIDAE,PRIMATES,Eulemur_fulvus,15,0,sampled,2.5,FALSE,FS2016,Reported,Garbutt_N._Mammals_of_Madagascar_a_Complete_Guide_(2007),1,-16.250527,-16.72077943,48.22004981,-19.852164,-12.64889,45.03796,49.7282
Eulemur_macaco,Eulemur_macaco_LEMURIDAE_PRIMATES,Eulemur,LEMURIDAE,PRIMATES,Eulemur_macaco,18,0,sampled,1.9,FALSE,FS2016,Reported,Garbutt_N._Mammals_of_Madagascar_a_Complete_Guide_(2007),1,-13.809267,-13.81819019,48.48678642,-14.309564,-13.30897,47.861797,49.0663
Eulemur_mongoz,Eulemur_mongoz_LEMURIDAE_PRIMATES,Eulemur,LEMURIDAE,PRIMATES,Eulemur_mongoz,16,0,sampled,1.35,FALSE,FS2016,Reported,Garbutt_N._Mammals_of_Madagascar_a_Complete_Guide_(2007),1,-13.9165725,-16.06205917,46.56869913,-16.470764,-11.362381,43.21579,47.5839
